kw1	kw2	inv_edge_weight	pg	iteration	R1C1	edge_weight	crit_p
feces/chemistry	biomarkers/analysis	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
leukocyte l1 antigen complex/analysis	colitis/drug therapy	0.8301902991225216	2.2507388619530392e-08	0	1	0.032258064516129	1.5068104381075084e-07
leukocyte l1 antigen complex/analysis	biomarkers/analysis	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
biomarkers/analysis	colitis/drug therapy	0.8301902991225216	2.2507388619530392e-08	0	1	0.032258064516129	1.5068104381075084e-07
nivolumab/adverse effects	immune checkpoint inhibitors/adverse effects	0.0008903144156418	0.0016934163344379	0	9	0.1495736622090809	0.0036716345069405
nivolumab/adverse effects	lung neoplasms/drug therapy	0.8301902991225216	0.0036027646835737	0	1	0.2426367461430575	0.0067591691408641
nivolumab/adverse effects	protein kinase inhibitors/therapeutic use	0.8301902991225216	0.000872653019809	0	1	0.1290322580645161	0.0020084704002361
nivolumab/adverse effects	ipilimumab/adverse effects	0.010308700389748	0.0	0	7	2.7098127426765173e-06	0.0
nivolumab/adverse effects	oropharyngeal neoplasms/drug therapy	0.8301902991225216	8.279835420732518e-06	0	1	0.1290322580645161	3.540508179502065e-05
nivolumab/adverse effects	disease susceptibility	0.8301902991225216	8.279835420732518e-06	0	1	0.1290322580645161	3.540508179502065e-05
nivolumab/adverse effects	drug-related side effects and adverse reactions/diagnosis	0.8301902991225216	0.0003058560984983	0	1	0.1290322580645161	0.0007520276236272
nivolumab/adverse effects	postoperative complications	0.8301902991225216	8.279835420732518e-06	0	1	0.1290322580645161	3.540508179502065e-05
immune checkpoint inhibitors/adverse effects	antineoplastic agents immunological/adverse effects	0.010308700389748	0.0053254060985574	0	7	0.016270764526575	0.0097794752993721
ipilimumab/adverse effects	protein kinase inhibitors/therapeutic use	0.8301902991225216	8.840970615020538e-05	0	1	0.0967741935483871	0.0002777578837603
ipilimumab/adverse effects	drug-related side effects and adverse reactions/diagnosis	0.8301902991225216	2.1656343085596497e-05	0	1	0.0967741935483871	8.149961066532172e-05
drug-related side effects and adverse reactions/prevention & control	growth inhibitors/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
drug-related side effects and adverse reactions/prevention & control	phosphatidylinositol 3-kinases/metabolism	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
drug-related side effects and adverse reactions/prevention & control	lymphocytes tumor-infiltrating/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
drug-related side effects and adverse reactions/prevention & control	colitis/etiology	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
drug-related side effects and adverse reactions/prevention & control	immune checkpoint inhibitors/therapeutic use	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
drug-related side effects and adverse reactions/prevention & control	cell line tumor	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug-related side effects and adverse reactions/prevention & control	cd8-positive t-lymphocytes/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
drug-related side effects and adverse reactions/prevention & control	cytotoxicity immunologic	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
drug-related side effects and adverse reactions/prevention & control	MTOR	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
drug-related side effects and adverse reactions/prevention & control	sirolimus/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
drug-related side effects and adverse reactions/prevention & control	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
growth inhibitors/therapeutic use	sirolimus/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
growth inhibitors/therapeutic use	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
growth inhibitors/therapeutic use	phosphatidylinositol 3-kinases/metabolism	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
growth inhibitors/therapeutic use	lymphocytes tumor-infiltrating/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
growth inhibitors/therapeutic use	colitis/etiology	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
growth inhibitors/therapeutic use	immune checkpoint inhibitors/therapeutic use	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
growth inhibitors/therapeutic use	cell line tumor	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
growth inhibitors/therapeutic use	cd8-positive t-lymphocytes/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
growth inhibitors/therapeutic use	cytotoxicity immunologic	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
growth inhibitors/therapeutic use	MTOR	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phosphatidylinositol 3-kinases/metabolism	sirolimus/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phosphatidylinositol 3-kinases/metabolism	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
phosphatidylinositol 3-kinases/metabolism	lymphocytes tumor-infiltrating/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phosphatidylinositol 3-kinases/metabolism	colitis/etiology	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
phosphatidylinositol 3-kinases/metabolism	immune checkpoint inhibitors/therapeutic use	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
phosphatidylinositol 3-kinases/metabolism	cell line tumor	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
phosphatidylinositol 3-kinases/metabolism	cd8-positive t-lymphocytes/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phosphatidylinositol 3-kinases/metabolism	cytotoxicity immunologic	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phosphatidylinositol 3-kinases/metabolism	MTOR	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
lymphocytes tumor-infiltrating/immunology	sirolimus/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
lymphocytes tumor-infiltrating/immunology	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
lymphocytes tumor-infiltrating/immunology	colitis/etiology	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
lymphocytes tumor-infiltrating/immunology	immune checkpoint inhibitors/therapeutic use	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
lymphocytes tumor-infiltrating/immunology	cell line tumor	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
lymphocytes tumor-infiltrating/immunology	cd8-positive t-lymphocytes/immunology	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
lymphocytes tumor-infiltrating/immunology	cytotoxicity immunologic	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
lymphocytes tumor-infiltrating/immunology	MTOR	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
colitis/etiology	host microbial interactions/drug effects	0.8301902991225216	6.548312436738257e-08	0	1	0.021505376344086	4.308337975619515e-07
colitis/etiology	sirolimus/therapeutic use	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
colitis/etiology	metabolome/drug effects	0.8301902991225216	6.548312436738257e-08	0	1	0.021505376344086	4.308337975619515e-07
colitis/etiology	dysbiosis/etiology	0.8301902991225216	6.548312436738257e-08	0	1	0.021505376344086	4.308337975619515e-07
colitis/etiology	neoplasms/complications	0.8301902991225216	0.0012943475198039	0	1	0.0638148667601683	0.0028224172203267
colitis/etiology	cd8-positive t-lymphocytes/immunology	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
colitis/etiology	anti-bacterial agents/pharmacology	0.8301902991225216	6.548312436738257e-08	0	1	0.021505376344086	4.308337975619515e-07
colitis/etiology	cytotoxicity immunologic	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
colitis/etiology	MTOR	0.8301902991225216	0.000267839978386	0	1	0.021505376344086	0.0006602566909052
immune checkpoint inhibitors/therapeutic use	sirolimus/therapeutic use	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
immune checkpoint inhibitors/therapeutic use	cd8-positive t-lymphocytes/immunology	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
immune checkpoint inhibitors/therapeutic use	cytotoxicity immunologic	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
immune checkpoint inhibitors/therapeutic use	MTOR	0.8301902991225216	0.0032890445713762	0	1	0.021505376344086	0.0063197351885054
cell line tumor	myeloid-derived suppressor cells/metabolism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	sirolimus/therapeutic use	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	drug synergism	0.5846350039324011	2.300421797984953e-05	0	2	0.0002337540906965	8.623192122898408e-05
cell line tumor	azoxymethane/adverse effects	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	phthalazines/administration & dosage	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	colonic neoplasms/drug therapy	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	dextran sulfate/adverse effects	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	cd8-positive t-lymphocytes/immunology	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	piperazines/administration & dosage	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	cytotoxicity immunologic	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	ARG1	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	MTOR	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	PARP1	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cell line tumor	TIPARP	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cd8-positive t-lymphocytes/immunology	sirolimus/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
cd8-positive t-lymphocytes/immunology	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cd8-positive t-lymphocytes/immunology	cytotoxicity immunologic	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
cd8-positive t-lymphocytes/immunology	MTOR	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
cytotoxicity immunologic	sirolimus/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
cytotoxicity immunologic	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
cytotoxicity immunologic	MTOR	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
MTOR	sirolimus/therapeutic use	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
MTOR	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
sirolimus/therapeutic use	drug synergism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	myeloid-derived suppressor cells/metabolism	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	azoxymethane/adverse effects	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	phthalazines/administration & dosage	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	dextran sulfate/adverse effects	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	colonic neoplasms/drug therapy	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	piperazines/administration & dosage	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	ARG1	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	PARP1	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
drug synergism	TIPARP	0.8301902991225216	0.0019794334203299	0	1	0.021505376344086	0.0040050466235307
colitis/diagnosis	disease susceptibility	0.8301902991225216	0.0	0	1	0.021505376344086	0.0
colitis/diagnosis	postoperative complications	0.8301902991225216	0.0	0	1	0.021505376344086	0.0
colitis/diagnosis	gastrointestinal tract/metabolism	0.8301902991225216	1.5654144647214707e-14	0	1	0.021505376344086	3.177458296477198e-13
colitis/diagnosis	b7-h1 antigen/metabolism	0.8301902991225216	1.5654144647214707e-14	0	1	0.021505376344086	3.177458296477198e-13
colitis/diagnosis	programmed cell death 1 receptor/metabolism	0.8301902991225216	1.5654144647214707e-14	0	1	0.021505376344086	3.177458296477198e-13
programmed cell death 1 receptor/metabolism	gastrointestinal tract/metabolism	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
programmed cell death 1 receptor/metabolism	b7-h1 antigen/metabolism	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
gastrointestinal tract/metabolism	b7-h1 antigen/metabolism	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
immune checkpoint inhibitors/administration & dosage	urothelium/drug effects	0.8301902991225216	0.000872653019809	0	1	0.043010752688172	0.0020084704002361
immune checkpoint inhibitors/administration & dosage	neoplasms/diagnosis	0.8301902991225216	0.0017670866860923	0	1	0.043010752688172	0.0037694605453253
immune checkpoint inhibitors/administration & dosage	antibodies monoclonal humanized/administration & dosage	0.8301902991225216	0.0017670866860923	0	1	0.043010752688172	0.0037694605453253
immune checkpoint inhibitors/administration & dosage	carcinoma non-small-cell lung/complications	0.8301902991225216	0.000872653019809	0	1	0.043010752688172	0.0020084704002361
immune checkpoint inhibitors/administration & dosage	infliximab/administration & dosage	0.8301902991225216	0.000872653019809	0	1	0.043010752688172	0.0020084704002361
immune checkpoint inhibitors/administration & dosage	drugs investigational/administration & dosage	0.8301902991225216	0.0017670866860923	0	1	0.043010752688172	0.0037694605453253
immune checkpoint inhibitors/administration & dosage	CRP	0.8301902991225216	0.000872653019809	0	1	0.043010752688172	0.0020084704002361
urothelium/drug effects	carcinoma non-small-cell lung/complications	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
urothelium/drug effects	melanoma/complications	0.8301902991225216	8.113733580561444e-07	0	1	0.032258064516129	4.852979207432989e-06
urothelium/drug effects	infliximab/administration & dosage	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
urothelium/drug effects	CRP	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
neoplasms/diagnosis	pneumonia/chemically induced	0.8301902991225216	9.105000230447136e-05	0	1	0.032258064516129	0.0002777578837603
neoplasms/diagnosis	antibodies monoclonal humanized/administration & dosage	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
neoplasms/diagnosis	dose-response relationship drug	0.8301902991225216	2.1620795154220222e-09	0	1	0.021505376344086	1.6435249862251864e-08
neoplasms/diagnosis	drugs investigational/administration & dosage	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
antibodies monoclonal humanized/administration & dosage	pneumonia/chemically induced	0.8301902991225216	9.105000230447136e-05	0	1	0.032258064516129	0.0002777578837603
antibodies monoclonal humanized/administration & dosage	dose-response relationship drug	0.8301902991225216	2.1620795154220222e-09	0	1	0.021505376344086	1.6435249862251864e-08
antibodies monoclonal humanized/administration & dosage	drugs investigational/administration & dosage	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
carcinoma non-small-cell lung/complications	melanoma/complications	0.8301902991225216	8.113733580561444e-07	0	1	0.032258064516129	4.852979207432989e-06
carcinoma non-small-cell lung/complications	infliximab/administration & dosage	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
carcinoma non-small-cell lung/complications	CRP	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
infliximab/administration & dosage	melanoma/complications	0.8301902991225216	8.113733580561444e-07	0	1	0.032258064516129	4.852979207432989e-06
infliximab/administration & dosage	CRP	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
drugs investigational/administration & dosage	pneumonia/chemically induced	0.8301902991225216	9.105000230447136e-05	0	1	0.032258064516129	0.0002777578837603
drugs investigational/administration & dosage	dose-response relationship drug	0.8301902991225216	2.1620795154220222e-09	0	1	0.021505376344086	1.6435249862251864e-08
CRP	melanoma/complications	0.8301902991225216	8.113733580561444e-07	0	1	0.032258064516129	4.852979207432989e-06
antineoplastic agents immunological/therapeutic use	glucocorticoids/therapeutic use	0.8301902991225216	0.0005888664151666	0	1	0.032258064516129	0.0013888221509739
antineoplastic agents immunological/therapeutic use	disease progression	0.8301902991225216	0.0005888664151666	0	1	0.032258064516129	0.0013888221509739
antineoplastic agents immunological/therapeutic use	abdominal pain/chemically induced	0.8301902991225216	0.0005888664151666	0	1	0.032258064516129	0.0013888221509739
antineoplastic agents immunological/therapeutic use	gastritis/complications	0.8301902991225216	0.0005888664151666	0	1	0.032258064516129	0.0013888221509739
antineoplastic agents immunological/therapeutic use	enterocolitis/chemically induced	0.8301902991225216	0.0031884016641496	0	1	0.0638148667601683	0.0061761120560381
glucocorticoids/therapeutic use	disease progression	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
glucocorticoids/therapeutic use	abdominal pain/chemically induced	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
glucocorticoids/therapeutic use	gastritis/complications	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
glucocorticoids/therapeutic use	enterocolitis/chemically induced	0.8301902991225216	9.620737539961509e-11	0	1	0.021505376344086	1.0197981792359201e-09
disease progression	abdominal pain/chemically induced	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
disease progression	gastritis/complications	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
disease progression	enterocolitis/chemically induced	0.8301902991225216	9.620737539961509e-11	0	1	0.021505376344086	1.0197981792359201e-09
abdominal pain/chemically induced	gastritis/complications	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
abdominal pain/chemically induced	enterocolitis/chemically induced	0.8301902991225216	9.620737539961509e-11	0	1	0.021505376344086	1.0197981792359201e-09
gastritis/complications	enterocolitis/chemically induced	0.8301902991225216	9.620737539961509e-11	0	1	0.021505376344086	1.0197981792359201e-09
enterocolitis/chemically induced	colitis ulcerative/physiopathology	0.8301902991225216	0.0	0	1	0.021505376344086	0.0
enterocolitis/chemically induced	crohn disease/physiopathology	0.8301902991225216	0.0	0	1	0.021505376344086	0.0
host microbial interactions/drug effects	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0001577274046907	0	1	0.075268817204301	0.0004491699823134
host microbial interactions/drug effects	metabolome/drug effects	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
host microbial interactions/drug effects	dysbiosis/etiology	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
host microbial interactions/drug effects	neoplasms/complications	0.8301902991225216	5.791998547444166e-09	0	1	0.032258064516129	4.186035313834648e-08
host microbial interactions/drug effects	anti-bacterial agents/pharmacology	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
metabolome/drug effects	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0001577274046907	0	1	0.075268817204301	0.0004491699823134
metabolome/drug effects	dysbiosis/etiology	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
metabolome/drug effects	neoplasms/complications	0.8301902991225216	5.791998547444166e-09	0	1	0.032258064516129	4.186035313834648e-08
metabolome/drug effects	anti-bacterial agents/pharmacology	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
dysbiosis/etiology	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0001577274046907	0	1	0.075268817204301	0.0004491699823134
dysbiosis/etiology	neoplasms/complications	0.8301902991225216	5.791998547444166e-09	0	1	0.032258064516129	4.186035313834648e-08
dysbiosis/etiology	anti-bacterial agents/pharmacology	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
neoplasms/complications	b7-h1 antigen/antagonists & inhibitors	0.8301902991225216	0.0007148389160953	0	1	0.0946781129109319	0.0016572450205467
neoplasms/complications	colitis/epidemiology	0.8301902991225216	3.0242941484459607e-10	0	1	0.032258064516129	3.119109856883726e-09
neoplasms/complications	inflammatory bowel diseases/complications	0.8301902991225216	3.032920734558076e-07	0	1	0.0638148667601683	1.9550043113300028e-06
neoplasms/complications	anti-bacterial agents/pharmacology	0.8301902991225216	5.791998547444166e-09	0	1	0.032258064516129	4.186035313834648e-08
anti-bacterial agents/pharmacology	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0001577274046907	0	1	0.075268817204301	0.0004491699823134
programmed cell death 1 receptor/antagonists & inhibitors	b7-h1 antigen/antagonists & inhibitors	0.5846350039324011	0.0023776856511018	0	2	0.0187722515913259	0.0047603611986383
programmed cell death 1 receptor/antagonists & inhibitors	colitis/epidemiology	0.8301902991225216	0.0026251685810957	0	1	0.086021505376344	0.0052393531932329
programmed cell death 1 receptor/antagonists & inhibitors	ctla-4 antigen/antagonists & inhibitors	0.3479096080556238	0.0004806528722617	0	3	0.0004315460135936	0.0011594003543304
programmed cell death 1 receptor/antagonists & inhibitors	antineoplastic agents immunological/adverse effects	0.3479096080556238	0.0049629267011769	0	3	0.012719967331643	0.0092203156239976
b7-h1 antigen/antagonists & inhibitors	glycoproteins/metabolism	0.8301902991225216	8.488771907622095e-10	0	1	0.032258064516129	7.743202371973273e-09
b7-h1 antigen/antagonists & inhibitors	biomarkers/metabolism	0.8301902991225216	8.488771907622095e-10	0	1	0.032258064516129	7.743202371973273e-09
b7-h1 antigen/antagonists & inhibitors	adenocarcinoma of lung/drug therapy	0.8301902991225216	8.488771907622095e-10	0	1	0.032258064516129	7.743202371973273e-09
b7-h1 antigen/antagonists & inhibitors	colitis/epidemiology	0.8301902991225216	8.488771907622095e-10	0	1	0.032258064516129	7.743202371973273e-09
ctla-4 antigen/antagonists & inhibitors	antineoplastic agents immunological/adverse effects	0.5846350039324011	0.0011131493251242	0	2	0.0141870751968928	0.0025284391813537
ctla-4 antigen/antagonists & inhibitors	interferon-gamma/metabolism	0.8301902991225216	0.0012578068210133	0	1	0.032258064516129	0.0027490210933488
ctla-4 antigen/antagonists & inhibitors	immunologic memory/drug effects	0.8301902991225216	0.0012578068210133	0	1	0.032258064516129	0.0027490210933488
ctla-4 antigen/antagonists & inhibitors	lymphocytes/drug effects	0.8301902991225216	0.000426487876034	0	1	0.032258064516129	0.0010339756892922
ctla-4 antigen/antagonists & inhibitors	vitamin d/administration & dosage	0.8301902991225216	0.000426487876034	0	1	0.032258064516129	0.0010339756892922
ctla-4 antigen/antagonists & inhibitors	neutrophils/drug effects	0.8301902991225216	0.000426487876034	0	1	0.032258064516129	0.0010339756892922
ctla-4 antigen/antagonists & inhibitors	antibodies monoclonal/adverse effects	0.8301902991225216	0.000426487876034	0	1	0.032258064516129	0.0010339756892922
antineoplastic agents immunological/adverse effects	vitamin d	0.8301902991225216	4.503715761439153e-07	0	1	0.075268817204301	2.8739430343899343e-06
antineoplastic agents immunological/adverse effects	lymphocytes/drug effects	0.8301902991225216	0.0029295317826157	0	1	0.075268817204301	0.0057564846974571
antineoplastic agents immunological/adverse effects	vitamin d/administration & dosage	0.8301902991225216	0.0029295317826157	0	1	0.075268817204301	0.0057564846974571
antineoplastic agents immunological/adverse effects	cytomegalovirus infections/diagnosis	0.8301902991225216	5.063311991904129e-09	0	1	0.075268817204301	3.715692030981953e-08
antineoplastic agents immunological/adverse effects	neutrophils/drug effects	0.8301902991225216	0.0029295317826157	0	1	0.075268817204301	0.0057564846974571
antineoplastic agents immunological/adverse effects	antibodies monoclonal/adverse effects	0.8301902991225216	0.0029295317826157	0	1	0.075268817204301	0.0057564846974571
myeloid-derived suppressor cells/metabolism	azoxymethane/adverse effects	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	phthalazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	dextran sulfate/adverse effects	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	colonic neoplasms/drug therapy	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	piperazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	ARG1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
myeloid-derived suppressor cells/metabolism	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	phthalazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	dextran sulfate/adverse effects	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	colonic neoplasms/drug therapy	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	piperazines/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	ARG1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	PARP1	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
azoxymethane/adverse effects	TIPARP	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
phthalazines/administration & dosage	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	8.684265345948461e-06	0	1	0.010752688172043	3.540508179502065e-05
