kw1	kw2	crit_p	edge_weight	inv_edge_weight	iteration	pg	R1C1
myasthenia gravis/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
myasthenia gravis/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
myasthenia gravis/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
myasthenia gravis/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
myocarditis/chemically induced	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
myocarditis/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
myocarditis/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
myocarditis/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
myocarditis/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
nephritis/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
nephritis/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
nephritis/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
nephritis/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
nivolumab/therapeutic use	arthritis/chemically induced	7.23479474125828e-05	0.021505376344086	0.830190299122522	0	1.91866149846787e-05	1
nivolumab/therapeutic use	CHI3L1	7.23479474125828e-05	0.021505376344086	0.830190299122522	0	1.91866149846787e-05	1
nivolumab/therapeutic use	CXCL8	7.23479474125828e-05	0.021505376344086	0.830190299122522	0	1.91866149846787e-05	1
nivolumab/therapeutic use	glucocorticoids	7.23479474125828e-05	0.021505376344086	0.830190299122522	0	1.91866149846787e-05	1
nivolumab/therapeutic use	pruritus/chemically induced	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
pneumonia/chemically induced	antibodies monoclonal humanized/administration & dosage	0.0002777578837603	0.032258064516129	0.830190299122522	0	9.10500023044714e-05	1
pneumonia/chemically induced	carcinoma non-small-cell lung/drug therapy	0.0005814517869145	0.0638148667601683	0.830190299122522	0	0.0002123977946096	1
pneumonia/chemically induced	dose-response relationship drug	0.0040050466235307	0.0638148667601683	0.830190299122522	0	0.0019308727447	1
pneumonia/chemically induced	drugs investigational/administration & dosage	0.0002777578837603	0.032258064516129	0.830190299122522	0	9.10500023044714e-05	1
pneumonia/chemically induced	neoplasms/diagnosis	0.0002777578837603	0.032258064516129	0.830190299122522	0	9.10500023044714e-05	1
pneumonia/chemically induced	pruritus/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
pruritus/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
AHR	IL22	1.4978957415083202e-09	0.021505376344086	0.830190299122522	0	1.4288104033255401e-10	1
AHR	tryptophan/pharmacology	0.0	0.010752688172043	0.830190299122522	0	0.0	1
IL22	BTLA	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	CD28	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	CSF2	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	gastrointestinal neoplasms/drug therapy	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	HAVCR2	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	IL15	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	IL17C	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	IL21	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	IL4	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	IL6	0.0089728790551117	0.0423244108899565	0.819246405977949	1	0.0050362482931877	1
IL22	immune system diseases/drug therapy	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	LIF	0.0014984543892913	0.021505376344086	0.830190299122522	0	0.0006439898318757	1
IL22	tryptophan/pharmacology	1.4978957415083202e-09	0.021505376344086	0.830190299122522	0	1.4288104033255401e-10	1
anti-bacterial agents/adverse effects	clostridium infections/chemically induced	0.0	0.010752688172043	0.830190299122522	0	0.0	1
anti-bacterial agents/adverse effects	escherichia coli infections/drug therapy	0.0	0.010752688172043	0.830190299122522	0	0.0	1
anti-bacterial agents/adverse effects	virus diseases/etiology	0.0	0.010752688172043	0.830190299122522	0	0.0	1
clostridium infections/chemically induced	escherichia coli infections/drug therapy	0.0	0.010752688172043	0.830190299122522	0	0.0	1
clostridium infections/chemically induced	virus diseases/etiology	0.0	0.010752688172043	0.830190299122522	0	0.0	1
escherichia coli infections/drug therapy	virus diseases/etiology	0.0	0.010752688172043	0.830190299122522	0	0.0	1
anti-bacterial agents/pharmacology	antineoplastic agents immunological/adverse effects	0.0004491699823134	0.075268817204301	0.830190299122522	0	0.0001577274046907	1
anti-bacterial agents/pharmacology	colitis/etiology	4.30833797561952e-07	0.021505376344086	0.830190299122522	0	6.54831243673826e-08	1
anti-bacterial agents/pharmacology	dysbiosis/etiology	0.0	0.010752688172043	0.830190299122522	0	0.0	1
anti-bacterial agents/pharmacology	host microbial interactions/drug effects	0.0	0.010752688172043	0.830190299122522	0	0.0	1
anti-bacterial agents/pharmacology	metabolome/drug effects	0.0	0.010752688172043	0.830190299122522	0	0.0	1
anti-bacterial agents/pharmacology	neoplasms/complications	4.18603531383465e-08	0.032258064516129	0.830190299122522	0	5.79199854744417e-09	1
antineoplastic agents immunological/adverse effects	antibodies monoclonal/adverse effects	0.0057564846974571	0.075268817204301	0.830190299122522	0	0.0029295317826157	1
antineoplastic agents immunological/adverse effects	colitis ulcerative/chemically induced	0.0021230700654632	0.075268817204301	0.830190299122522	0	0.0009302340538402	1
antineoplastic agents immunological/adverse effects	ctla-4 antigen/antagonists & inhibitors	0.0025284391813537	0.0141870751968928	0.584635003932401	0	0.0011131493251242	2
antineoplastic agents immunological/adverse effects	cytomegalovirus infections/diagnosis	3.71569203098195e-08	0.075268817204301	0.830190299122522	0	5.063311991904131e-09	1
antineoplastic agents immunological/adverse effects	dysbiosis/etiology	0.0004491699823134	0.075268817204301	0.830190299122522	0	0.0001577274046907	1
antineoplastic agents immunological/adverse effects	hashimoto disease/chemically induced	0.0021230700654632	0.075268817204301	0.830190299122522	0	0.0009302340538402	1
antineoplastic agents immunological/adverse effects	host microbial interactions/drug effects	0.0004491699823134	0.075268817204301	0.830190299122522	0	0.0001577274046907	1
antineoplastic agents immunological/adverse effects	lymphocytes/drug effects	0.0057564846974571	0.075268817204301	0.830190299122522	0	0.0029295317826157	1
antineoplastic agents immunological/adverse effects	metabolome/drug effects	0.0004491699823134	0.075268817204301	0.830190299122522	0	0.0001577274046907	1
antineoplastic agents immunological/adverse effects	neutrophils/drug effects	0.0057564846974571	0.075268817204301	0.830190299122522	0	0.0029295317826157	1
antineoplastic agents immunological/adverse effects	paclitaxel/therapeutic use	0.0021230700654632	0.075268817204301	0.830190299122522	0	0.0009302340538402	1
antineoplastic agents immunological/adverse effects	programmed cell death 1 receptor/antagonists & inhibitors	0.0092203156239976	0.012719967331643	0.347909608055624	0	0.0049629267011769	3
antineoplastic agents immunological/adverse effects	squamous cell carcinoma of head and neck/drug therapy	0.0021230700654632	0.075268817204301	0.830190299122522	0	0.0009302340538402	1
antineoplastic agents immunological/adverse effects	tongue neoplasms/drug therapy	0.0021230700654632	0.075268817204301	0.830190299122522	0	0.0009302340538402	1
antineoplastic agents immunological/adverse effects	vitamin d	2.87394303438993e-06	0.075268817204301	0.830190299122522	0	4.50371576143915e-07	1
antineoplastic agents immunological/adverse effects	vitamin d/administration & dosage	0.0057564846974571	0.075268817204301	0.830190299122522	0	0.0029295317826157	1
colitis/etiology	cd8-positive t-lymphocytes/immunology	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
colitis/etiology	cytotoxicity immunologic	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
colitis/etiology	drug-related side effects and adverse reactions/prevention & control	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
colitis/etiology	dysbiosis/etiology	4.30833797561952e-07	0.021505376344086	0.830190299122522	0	6.54831243673826e-08	1
colitis/etiology	growth inhibitors/therapeutic use	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
colitis/etiology	host microbial interactions/drug effects	4.30833797561952e-07	0.021505376344086	0.830190299122522	0	6.54831243673826e-08	1
colitis/etiology	lymphocytes tumor-infiltrating/immunology	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
colitis/etiology	metabolome/drug effects	4.30833797561952e-07	0.021505376344086	0.830190299122522	0	6.54831243673826e-08	1
colitis/etiology	MTOR	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
colitis/etiology	neoplasms/complications	0.0028224172203267	0.0638148667601683	0.830190299122522	0	0.0012943475198039	1
colitis/etiology	phosphatidylinositol 3-kinases/metabolism	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
colitis/etiology	sirolimus/therapeutic use	0.0006602566909052	0.021505376344086	0.830190299122522	0	0.000267839978386	1
dysbiosis/etiology	host microbial interactions/drug effects	0.0	0.010752688172043	0.830190299122522	0	0.0	1
dysbiosis/etiology	metabolome/drug effects	0.0	0.010752688172043	0.830190299122522	0	0.0	1
dysbiosis/etiology	neoplasms/complications	4.18603531383465e-08	0.032258064516129	0.830190299122522	0	5.79199854744417e-09	1
host microbial interactions/drug effects	metabolome/drug effects	0.0	0.010752688172043	0.830190299122522	0	0.0	1
host microbial interactions/drug effects	neoplasms/complications	4.18603531383465e-08	0.032258064516129	0.830190299122522	0	5.79199854744417e-09	1
metabolome/drug effects	neoplasms/complications	4.18603531383465e-08	0.032258064516129	0.830190299122522	0	5.79199854744417e-09	1
neoplasms/complications	colitis/epidemiology	3.1191098568837304e-09	0.032258064516129	0.830190299122522	0	3.02429414844596e-10	1
neoplasms/complications	inflammatory bowel diseases/complications	1.95500431133e-06	0.0638148667601683	0.830190299122522	0	3.03292073455808e-07	1
antibodies monoclonal humanized	endometrial neoplasms/drug therapy	0.0	0.010752688172043	0.830190299122522	0	0.0	1
antibodies monoclonal humanized	immune checkpoint inhibitors	0.0088335817030947	0.319148936170213	0.819246405977949	1	0.004953734053108	1
antibodies monoclonal humanized	neoplasm recurrence local/drug therapy	0.0	0.010752688172043	0.830190299122522	0	0.0	1
endometrial neoplasms/drug therapy	immune checkpoint inhibitors	0.0088335817030947	0.319148936170213	0.819246405977949	1	0.004953734053108	1
endometrial neoplasms/drug therapy	neoplasm recurrence local/drug therapy	0.0	0.010752688172043	0.830190299122522	0	0.0	1
immune checkpoint inhibitors	carcinoma non-small-cell lung	0.0008472540658465	0.32258064516129	0.830190299122522	0	0.0003476938855124	1
immune checkpoint inhibitors	cd8-positive t-lymphocytes	0.0008472540658465	0.32258064516129	0.830190299122522	0	0.0003476938855124	1
immune checkpoint inhibitors	colitis	0.000242420636138	0.0969899665551839	0.347909608055624	0	6.68308462309364e-05	3
immune checkpoint inhibitors	colitis microscopic/chemically induced	7.74320237197327e-09	0.101683029453015	0.584635003932401	0	8.11341549500355e-10	2
immune checkpoint inhibitors	colitis ulcerative	3.1191098568837304e-09	0.32258064516129	0.830190299122522	0	3.02429414844596e-10	1
immune checkpoint inhibitors	colitis/chemically induced	0.0001229391146904	0.814358314952549	8.37008936595782e-13	0	3.34409855997642e-05	21
immune checkpoint inhibitors	colitis/therapy	4.04909487377475e-05	0.32258064516129	0.830190299122522	0	9.99540715695968e-06	1
immune checkpoint inhibitors	crohn disease/drug therapy	4.04909487377475e-05	0.32258064516129	0.830190299122522	0	9.99540715695968e-06	1
immune checkpoint inhibitors	cytomegalovirus infections/complications	4.04909487377475e-05	0.32258064516129	0.830190299122522	0	9.99540715695968e-06	1
immune checkpoint inhibitors	diarrhea	3.35565966893547e-05	0.101683029453015	0.584635003932401	0	5.90933778177316e-06	2
immune checkpoint inhibitors	diarrhea/therapy	0.0008472540658465	0.32258064516129	0.830190299122522	0	0.0003476938855124	1
immune checkpoint inhibitors	esophagitis	0.0008472540658465	0.32258064516129	0.830190299122522	0	0.0003476938855124	1
immune checkpoint inhibitors	immunologic factors	7.74320237197327e-09	0.101683029453015	0.584635003932401	0	8.11341549500355e-10	2
immune checkpoint inhibitors	LTF	0.0088335817030947	0.319148936170213	0.819246405977949	1	0.004953734053108	1
immune checkpoint inhibitors	lung neoplasms	0.0008472540658465	0.32258064516129	0.830190299122522	0	0.0003476938855124	1
immune checkpoint inhibitors	neoplasm recurrence local/drug therapy	0.0088335817030947	0.319148936170213	0.819246405977949	1	0.004953734053108	1
immune checkpoint inhibitors	neoplasms	0.0050567546315748	0.387959866220736	0.584635003932401	0	0.0025310276064748	2
immune checkpoint inhibitors	neoplasms/therapy	0.0008472540658465	0.32258064516129	0.830190299122522	0	0.0003476938855124	1
immune checkpoint inhibitors	prednisolone/therapeutic use	0.0043003454135787	0.32258064516129	0.830190299122522	0	0.0021298880586121	1
immune checkpoint inhibitors	ulcer/chemically induced	0.0008472540658465	0.32258064516129	0.830190299122522	0	0.0003476938855124	1
antibodies monoclonal humanized/administration & dosage	dose-response relationship drug	1.64352498622519e-08	0.021505376344086	0.830190299122522	0	2.16207951542202e-09	1
antibodies monoclonal humanized/administration & dosage	drugs investigational/administration & dosage	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
antibodies monoclonal humanized/administration & dosage	immune checkpoint inhibitors/administration & dosage	0.0037694605453253	0.043010752688172	0.830190299122522	0	0.0017670866860923	1
antibodies monoclonal humanized/administration & dosage	neoplasms/diagnosis	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
dose-response relationship drug	drugs investigational/administration & dosage	1.64352498622519e-08	0.021505376344086	0.830190299122522	0	2.16207951542202e-09	1
dose-response relationship drug	feces	1.66608300189816e-14	0.021505376344086	0.830190299122522	0	7.771561172376101e-16	1
dose-response relationship drug	neoplasms/diagnosis	1.64352498622519e-08	0.021505376344086	0.830190299122522	0	2.16207951542202e-09	1
dose-response relationship drug	steroids/therapeutic use	2.18172968216169e-09	0.0427769985974754	0.830190299122522	0	2.0925394750293e-10	1
dose-response relationship drug	colitis ulcerative/drug therapy	0.0022803239137111	0.121080627099664	0.8148056077504143	2	0.001081244496884	1
dose-response relationship drug	feces/chemistry	0.0022803239137111	0.0917833146696528	0.8148056077504143	2	0.001081244496884	1
dose-response relationship drug	leukocyte l1 antigen complex/analysis	0.0022803239137111	0.0917833146696528	0.8148056077504143	2	0.001081244496884	1
dose-response relationship drug	diarrhea/etiology	9.08633728566805e-07	0.03125	0.8148056077504143	2	1.439032364380921e-07	1
dose-response relationship drug	gastrointestinal hemorrhage/etiology	9.08633728566805e-07	0.03125	0.8148056077504143	2	1.439032364380921e-07	1
dose-response relationship drug	prednisolone/administration & dosage	9.08633728566805e-07	0.03125	0.8148056077504143	2	1.439032364380921e-07	1
dose-response relationship drug	glucocorticoids/administration & dosage	9.08633728566805e-07	0.03125	0.8148056077504143	2	1.439032364380921e-07	1
dose-response relationship drug	abdominal pain/etiology	9.08633728566805e-07	0.03125	0.8148056077504143	2	1.439032364380921e-07	1
drugs investigational/administration & dosage	immune checkpoint inhibitors/administration & dosage	0.0037694605453253	0.043010752688172	0.830190299122522	0	0.0017670866860923	1
drugs investigational/administration & dosage	neoplasms/diagnosis	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
immune checkpoint inhibitors/administration & dosage	APC	0.0045434487261055	0.0014025245441795	0.584635003932401	0	0.0022669618381826	2
immune checkpoint inhibitors/administration & dosage	neoplasms/diagnosis	0.0037694605453253	0.043010752688172	0.830190299122522	0	0.0017670866860923	1
antibodies monoclonal humanized/therapeutic use	infliximab/adverse effects	9.068402745145001e-11	0.043010752688172	0.830190299122522	0	6.36879438076221e-12	1
antibodies monoclonal humanized/therapeutic use	steroids/adverse effects	0.0	0.010752688172043	0.830190299122522	0	0.0	1
infliximab/adverse effects	colon/diagnostic imaging	6.44172677537221e-05	0.043010752688172	0.830190299122522	0	1.69483587066921e-05	1
infliximab/adverse effects	drug resistance/immunology	6.44172677537221e-05	0.043010752688172	0.830190299122522	0	1.69483587066921e-05	1
infliximab/adverse effects	glucocorticoids/pharmacology	6.44172677537221e-05	0.043010752688172	0.830190299122522	0	1.69483587066921e-05	1
infliximab/adverse effects	immunosuppressive agents/pharmacology	6.44172677537221e-05	0.043010752688172	0.830190299122522	0	1.69483587066921e-05	1
infliximab/adverse effects	intestinal mucosa/diagnostic imaging	6.44172677537221e-05	0.043010752688172	0.830190299122522	0	1.69483587066921e-05	1
infliximab/adverse effects	LTF	7.74320237197327e-09	0.043010752688172	0.830190299122522	0	8.488771907622091e-10	1
infliximab/adverse effects	melanoma/drug therapy	1.42204843155383e-05	0.0134138885892041	0.584635003932401	0	2.48187697959867e-06	2
infliximab/adverse effects	mucositis/chemically induced	6.44172677537221e-05	0.043010752688172	0.830190299122522	0	1.69483587066921e-05	1
infliximab/adverse effects	neoplasms	0.0007520276236272	0.163750819851802	0.830190299122522	0	0.0003058560984983	1
infliximab/adverse effects	steroids/adverse effects	9.068402745145001e-11	0.043010752688172	0.830190299122522	0	6.36879438076221e-12	1
antibodies monoclonal/adverse effects	ctla-4 antigen/antagonists & inhibitors	0.0010339756892922	0.032258064516129	0.830190299122522	0	0.000426487876034	1
antibodies monoclonal/adverse effects	lymphocytes/drug effects	7.74320237197327e-09	0.010752688172043	0.830190299122522	0	9.98337412738692e-10	1
antibodies monoclonal/adverse effects	neutrophils/drug effects	7.74320237197327e-09	0.010752688172043	0.830190299122522	0	9.98337412738692e-10	1
antibodies monoclonal/adverse effects	vitamin d/administration & dosage	7.74320237197327e-09	0.010752688172043	0.830190299122522	0	9.98337412738692e-10	1
ctla-4 antigen/antagonists & inhibitors	CTLA4	0.0050448673728049	0.0016953593391181	0.347909608055624	0	0.0025224336864024	3
ctla-4 antigen/antagonists & inhibitors	immunologic memory/drug effects	0.0027490210933488	0.032258064516129	0.830190299122522	0	0.0012578068210133	1
ctla-4 antigen/antagonists & inhibitors	interferon-gamma/metabolism	0.0027490210933488	0.032258064516129	0.830190299122522	0	0.0012578068210133	1
ctla-4 antigen/antagonists & inhibitors	lymphocytes/drug effects	0.0010339756892922	0.032258064516129	0.830190299122522	0	0.000426487876034	1
ctla-4 antigen/antagonists & inhibitors	neutrophils/drug effects	0.0010339756892922	0.032258064516129	0.830190299122522	0	0.000426487876034	1
ctla-4 antigen/antagonists & inhibitors	programmed cell death 1 receptor/antagonists & inhibitors	0.0011594003543304	0.0004315460135936	0.347909608055624	0	0.0004806528722617	3
ctla-4 antigen/antagonists & inhibitors	vitamin d/administration & dosage	0.0010339756892922	0.032258064516129	0.830190299122522	0	0.000426487876034	1
lymphocytes/drug effects	neutrophils/drug effects	7.74320237197327e-09	0.010752688172043	0.830190299122522	0	9.98337412738692e-10	1
lymphocytes/drug effects	vitamin d/administration & dosage	7.74320237197327e-09	0.010752688172043	0.830190299122522	0	9.98337412738692e-10	1
neutrophils/drug effects	vitamin d/administration & dosage	7.74320237197327e-09	0.010752688172043	0.830190299122522	0	9.98337412738692e-10	1
colitis ulcerative/chemically induced	hashimoto disease/chemically induced	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
colitis ulcerative/chemically induced	nivolumab/adverse effects	0.0067591691408641	0.129032258064516	0.830190299122522	0	0.0036027646835737	1
colitis ulcerative/chemically induced	paclitaxel/therapeutic use	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
colitis ulcerative/chemically induced	squamous cell carcinoma of head and neck/drug therapy	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
colitis ulcerative/chemically induced	tongue neoplasms/drug therapy	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
hashimoto disease/chemically induced	nivolumab/adverse effects	0.0067591691408641	0.129032258064516	0.830190299122522	0	0.0036027646835737	1
hashimoto disease/chemically induced	paclitaxel/therapeutic use	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
hashimoto disease/chemically induced	squamous cell carcinoma of head and neck/drug therapy	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
hashimoto disease/chemically induced	tongue neoplasms/drug therapy	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
paclitaxel/therapeutic use	nivolumab/adverse effects	0.0067591691408641	0.129032258064516	0.830190299122522	0	0.0036027646835737	1
paclitaxel/therapeutic use	squamous cell carcinoma of head and neck/drug therapy	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
paclitaxel/therapeutic use	tongue neoplasms/drug therapy	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
programmed cell death 1 receptor/antagonists & inhibitors	colitis/epidemiology	0.0052393531932329	0.086021505376344	0.830190299122522	0	0.0026251685810957	1
squamous cell carcinoma of head and neck/drug therapy	nivolumab/adverse effects	0.0067591691408641	0.129032258064516	0.830190299122522	0	0.0036027646835737	1
squamous cell carcinoma of head and neck/drug therapy	tongue neoplasms/drug therapy	1.11967578066339e-12	0.010752688172043	0.830190299122522	0	6.98330282489224e-14	1
tongue neoplasms/drug therapy	nivolumab/adverse effects	0.0067591691408641	0.129032258064516	0.830190299122522	0	0.0036027646835737	1
vitamin d	melanoma/drug therapy	1.23515805518726e-08	0.053763440860215	0.830190299122522	0	1.5989729540422102e-09	1
biomarkers/analysis	colitis/drug therapy	1.50681043810751e-07	0.032258064516129	0.830190299122522	0	2.25073886195304e-08	1
biomarkers/analysis	feces/chemistry	0.0	0.010752688172043	0.830190299122522	0	0.0	1
biomarkers/analysis	leukocyte l1 antigen complex/analysis	0.0	0.010752688172043	0.830190299122522	0	0.0	1
biomarkers/analysis	recurrence	0.0032722311928437	0.0423244108899565	0.819246405977949	1	0.0016585720850001	1
biomarkers/analysis	colitis ulcerative/drug therapy	0.0071675746314898	0.121080627099664	0.8148056077504143	2	0.0040639119322083	1
biomarkers/analysis	diarrhea/diagnosis	4.714383859604482e-07	0.03125	0.8148056077504143	2	7.173081661981939e-08	1
biomarkers/analysis	colitis microscopic/diagnosis	4.714383859604482e-07	0.03125	0.8148056077504143	2	7.173081661981939e-08	1
recurrence	colitis	1.8672532270391797e-11	0.043010752688172	0.830190299122522	0	1.2526646386845599e-12	1
recurrence	diarrhea	0.0	0.021505376344086	0.830190299122522	0	0.0	1
recurrence	inflammatory bowel diseases	0.0	0.021505376344086	0.830190299122522	0	0.0	1
recurrence	neoplasms	1.66608300189816e-14	0.043010752688172	0.830190299122522	0	7.771561172376101e-16	1
recurrence	colitis ulcerative/drug therapy	0.0061286968322745	0.121080627099664	0.8148056077504143	2	0.0033898437981384	1
recurrence	feces/chemistry	0.0061286968322745	0.0917833146696528	0.8148056077504143	2	0.0033898437981384	1
recurrence	leukocyte l1 antigen complex/analysis	0.0061286968322745	0.0917833146696528	0.8148056077504143	2	0.0033898437981384	1
recurrence	diarrhea/diagnosis	2.726722268808768e-07	0.03125	0.8148056077504143	2	4.0705136261642856e-08	1
recurrence	colitis microscopic/diagnosis	2.726722268808768e-07	0.03125	0.8148056077504143	2	4.0705136261642856e-08	1
APC	ARG1	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	azoxymethane/adverse effects	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	b7-h1 antigen/genetics	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	colonic neoplasms/drug therapy	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	colorectal neoplasms/drug therapy	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	dextran sulfate/adverse effects	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	gene expression regulation neoplastic	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	ht29 cells	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	interleukin-17/genetics	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	lymphocytes tumor-infiltrating/metabolism	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	micrornas/genetics	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	MIR15B	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	myeloid-derived suppressor cells/metabolism	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	NRF1	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	PARP1	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	phthalazines/administration & dosage	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	piperazines/administration & dosage	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	t-lymphocytes cytotoxic/immunology	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
APC	TIPARP	0.005535058163635	0.021505376344086	0.830190299122522	0	0.0028052417422615	1
APC	tumor microenvironment/drug effects	0.0095868134237069	0.021505376344086	0.830190299122522	0	0.0052154676801927	1
ARG1	azoxymethane/adverse effects	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	cell line tumor	0.0040050466235307	0.021505376344086	0.830190299122522	0	0.0019794334203299	1
ARG1	colonic neoplasms/drug therapy	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	dextran sulfate/adverse effects	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	drug synergism	0.0040050466235307	0.021505376344086	0.830190299122522	0	0.0019794334203299	1
ARG1	myeloid-derived suppressor cells/metabolism	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	PARP1	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	phthalazines/administration & dosage	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	piperazines/administration & dosage	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	poly(adp-ribose) polymerase inhibitors/administration & dosage	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
ARG1	TIPARP	3.54050817950207e-05	0.010752688172043	0.830190299122522	0	8.68426534594846e-06	1
azoxymethane/adverse effects	cell line tumor	0.0040050466235307	0.021505376344086	0.830190299122522	0	0.0019794334203299	1
