kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
colitis/etiology	lymphocytes tumor-infiltrating/immunology	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
colitis/etiology	metabolome/drug effects	6.54831243673826e-08	4.30833797561952e-07	0.021505376344086	0.830190299122522	1	0
colitis/etiology	MTOR	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
colitis/etiology	neoplasms/complications	0.0012943475198039	0.0028224172203267	0.0638148667601683	0.830190299122522	1	0
colitis/etiology	phosphatidylinositol 3-kinases/metabolism	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
colitis/etiology	sirolimus/therapeutic use	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
colitis/therapy	immune checkpoint inhibitors	9.99540715695968e-06	4.04909487377475e-05	0.32258064516129	0.830190299122522	1	0
colitis/therapy	immunologic factors	0	0	0.021505376344086	0.830190299122522	1	0
colon/diagnostic imaging	drug resistance/immunology	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
colon/diagnostic imaging	glucocorticoids/pharmacology	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
colon/diagnostic imaging	immunosuppressive agents/pharmacology	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
colon/diagnostic imaging	infliximab/adverse effects	1.69483587066921e-05	6.44172677537221e-05	0.043010752688172	0.830190299122522	1	0
colon/diagnostic imaging	intestinal mucosa/diagnostic imaging	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
colon/diagnostic imaging	melanoma/drug therapy	0.0001660054582111	0.0004664777824253	0.053763440860215	0.830190299122522	1	0
colon/diagnostic imaging	mucositis/chemically induced	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
colon/diagnostic imaging	skin neoplasms/drug therapy	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
colon/drug effects	crohn disease/immunology	0.0001660054582111	0.0004664777824253	0.032258064516129	0.830190299122522	1	0
colon/drug effects	graft vs host disease/immunology	0.0001660054582111	0.0004664777824253	0.032258064516129	0.830190299122522	1	0
colon/drug effects	immunologic memory/drug effects	0.0010372325214909	0.0023588076889209	0.032258064516129	0.830190299122522	1	0
colon/drug effects	interferon-gamma/metabolism	0.0010372325214909	0.0023588076889209	0.032258064516129	0.830190299122522	1	0
colon/drug effects	macrophages/drug effects	0.0001660054582111	0.0004664777824253	0.032258064516129	0.830190299122522	1	0
colon/drug effects	mesalamine/pharmacology	2.34397230222116e-05	8.71793207141907e-05	0.032258064516129	0.830190299122522	1	0
colon/drug effects	phenotype	1.42285160453781e-06	8.30214330721145e-06	0.0007012622720897	0.584635003932401	2	0
colon/drug effects	protective agents/pharmacology	2.34397230222116e-05	8.71793207141907e-05	0.032258064516129	0.830190299122522	1	0
colon/drug effects	trinitrobenzenesulfonic acid/adverse effects	2.34397230222116e-05	8.71793207141907e-05	0.032258064516129	0.830190299122522	1	0
colon/immunology	intestinal mucosa/immunology	0	0	0.021505376344086	0.830190299122522	1	0
colon/immunology	neoplasms/drug therapy	1.63239910477841e-09	1.25589414996662e-08	0.0154277699859747	0.584635003932401	2	0
colon/immunology	t-lymphocyte subsets/immunology	0	0	0.021505376344086	0.830190299122522	1	0
colonic neoplasms/drug therapy	dextran sulfate/adverse effects	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
colonic neoplasms/drug therapy	drug synergism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
colonic neoplasms/drug therapy	myeloid-derived suppressor cells/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
colonic neoplasms/drug therapy	PARP1	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
colonic neoplasms/drug therapy	phthalazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
colonic neoplasms/drug therapy	piperazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
colonic neoplasms/drug therapy	poly(adp-ribose) polymerase inhibitors/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
colonic neoplasms/drug therapy	TIPARP	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	gene expression regulation neoplastic	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	ht29 cells	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	IL17A	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
colorectal neoplasms/drug therapy	interleukin-17/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	lymphocytes tumor-infiltrating/metabolism	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	micrornas/genetics	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	MIR15B	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	NRF1	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	t-lymphocytes cytotoxic/immunology	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
colorectal neoplasms/drug therapy	tumor microenvironment/drug effects	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
crohn disease/drug therapy	immune checkpoint inhibitors	9.99540715695968e-06	4.04909487377475e-05	0.32258064516129	0.830190299122522	1	0
crohn disease/immunology	graft vs host disease/immunology	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
crohn disease/immunology	macrophages/drug effects	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
crohn disease/immunology	phenotype	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
crohn disease/physiopathology	enterocolitis/chemically induced	0	0	0.021505376344086	0.830190299122522	1	0
CRP	drug-related side effects and adverse reactions	4.16946477344027e-11	4.59846172700811e-10	0.021505376344086	0.830190299122522	1	0
CRP	immune checkpoint inhibitors/administration & dosage	0.000872653019809	0.0020084704002361	0.043010752688172	0.830190299122522	1	0
CRP	infliximab/administration & dosage	0	0	0.010752688172043	0.830190299122522	1	0
CRP	melanoma/complications	8.11373358056144e-07	4.85297920743299e-06	0.032258064516129	0.830190299122522	1	0
CRP	urothelium/drug effects	0	0	0.010752688172043	0.830190299122522	1	0
CSF2	gastrointestinal neoplasms/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CSF2	HAVCR2	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CSF2	IL15	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CSF2	IL17C	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CSF2	IL21	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CSF2	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
CSF2	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CSF2	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
CSF2	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CSF2	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/antagonists & inhibitors	CTLA4	0.0025224336864024	0.0050448673728049	0.0016953593391181	0.347909608055624	3	0
ctla-4 antigen/antagonists & inhibitors	immunologic memory/drug effects	0.0012578068210133	0.0027490210933488	0.032258064516129	0.830190299122522	1	0
ctla-4 antigen/antagonists & inhibitors	interferon-gamma/metabolism	0.0012578068210133	0.0027490210933488	0.032258064516129	0.830190299122522	1	0
ctla-4 antigen/antagonists & inhibitors	lymphocytes/drug effects	0.000426487876034	0.0010339756892922	0.032258064516129	0.830190299122522	1	0
ctla-4 antigen/antagonists & inhibitors	neutrophils/drug effects	0.000426487876034	0.0010339756892922	0.032258064516129	0.830190299122522	1	0
ctla-4 antigen/antagonists & inhibitors	programmed cell death 1 receptor/antagonists & inhibitors	0.0004806528722617	0.0011594003543304	0.0004315460135936	0.347909608055624	3	0
ctla-4 antigen/antagonists & inhibitors	vitamin d/administration & dosage	0.000426487876034	0.0010339756892922	0.032258064516129	0.830190299122522	1	0
ctla-4 antigen/immunology	gene expression regulation/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/immunology	inflammation/drug therapy	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
ctla-4 antigen/immunology	melanoma/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/immunology	multigene family	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/immunology	myeloid cells/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/immunology	receptors antigen t-cell/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/immunology	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/immunology	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
ctla-4 antigen/immunology	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
CTLA4	inflammatory bowel diseases/drug therapy	0.0045640144008352	0.0085206844195631	0.042892591279688	0.584635003932401	2	0
CTLA4	PDCD1	0.001293939617514	0.0028224172203267	7.40082614672845e-07	5.36975220686589e-05	11	0
CXCL10	CXCL9	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL10	dermatitis	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL10	psoriasis	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL10	rna	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL10	TCIM	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL10	TNF	1.09558519411079e-05	4.30118631762015e-05	0.032258064516129	0.830190299122522	1	0
CXCL8	glucocorticoids	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
CXCL8	IL17A	1.3102028466272e-05	5.06045957766131e-05	0.021505376344086	0.830190299122522	1	0
CXCL8	IL6	1.3102028466272e-05	5.06045957766131e-05	0.021505376344086	0.830190299122522	1	0
CXCL8	nivolumab/therapeutic use	1.91866149846787e-05	7.23479474125828e-05	0.021505376344086	0.830190299122522	1	0
CXCL9	dermatitis	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL9	psoriasis	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL9	rna	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL9	TCIM	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
CXCL9	TNF	1.09558519411079e-05	4.30118631762015e-05	0.032258064516129	0.830190299122522	1	0
cytomegalovirus infections/complications	immune checkpoint inhibitors	9.99540715695968e-06	4.04909487377475e-05	0.32258064516129	0.830190299122522	1	0
cytotoxicity immunologic	drug synergism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cytotoxicity immunologic	drug-related side effects and adverse reactions/prevention & control	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cytotoxicity immunologic	growth inhibitors/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cytotoxicity immunologic	immune checkpoint inhibitors/therapeutic use	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
cytotoxicity immunologic	lymphocytes tumor-infiltrating/immunology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cytotoxicity immunologic	MTOR	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cytotoxicity immunologic	phosphatidylinositol 3-kinases/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cytotoxicity immunologic	sirolimus/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
dermatitis	psoriasis	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
dermatitis	rna	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
dermatitis	TCIM	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
dermatitis	TNF	1.09558519411079e-05	4.30118631762015e-05	0.032258064516129	0.830190299122522	1	0
dextran sulfate/adverse effects	drug synergism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
dextran sulfate/adverse effects	myeloid-derived suppressor cells/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
dextran sulfate/adverse effects	PARP1	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
dextran sulfate/adverse effects	phthalazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
dextran sulfate/adverse effects	piperazines/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
dextran sulfate/adverse effects	poly(adp-ribose) polymerase inhibitors/administration & dosage	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
dextran sulfate/adverse effects	TIPARP	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	exanthema/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	fatigue/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	hepatitis autoimmune/etiology	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	hypophysitis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	ipilimumab/therapeutic use	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	myasthenia gravis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
diabetes mellitus type 1/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
diarrhea	immune checkpoint inhibitors	5.90933778177316e-06	3.35565966893547e-05	0.101683029453015	0.584635003932401	2	0
diarrhea	inflammatory bowel diseases	1.95732319241415e-13	3.011752138005e-12	0.0427769985974754	0.830190299122522	1	0
diarrhea	neoplasms	1.04816155754861e-11	1.48140166800204e-10	0.0846189808321645	0.830190299122522	1	0
diarrhea	recurrence	0	0	0.021505376344086	0.830190299122522	1	0
diarrhea/chemically induced	feces	0.001239801514261	0.0027158912620093	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	feces/chemistry	0.0033916470872356	0.0064907348469864	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	leukocyte l1 antigen complex/analysis	0.0033916470872356	0.0064907348469864	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	LTF	0.001239801514261	0.0027158912620093	0.150537634408602	0.830190299122522	1	0
diarrhea/chemically induced	neoplasms/drug therapy	6.95203111253928e-05	0.0002516978247196	0.0161314791677859	0.0777468263617441	5	0
diarrhea/therapy	immune checkpoint inhibitors	0.0003476938855124	0.0008472540658465	0.32258064516129	0.830190299122522	1	0
diarrhea/therapy	neoplasms/therapy	0	0	0.010752688172043	0.830190299122522	1	0
disease progression	enterocolitis/chemically induced	9.62073753996151e-11	1.01979817923592e-09	0.021505376344086	0.830190299122522	1	0
disease progression	gastritis/complications	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
disease progression	glucocorticoids/therapeutic use	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
disease progression	neoplasms/drug therapy	0.0046517769353922	0.008650672897396	0.129032258064516	0.830190299122522	1	0
disease susceptibility	nivolumab/adverse effects	8.27983542073252e-06	3.54050817950207e-05	0.129032258064516	0.830190299122522	1	0
disease susceptibility	postoperative complications	0	0	0.010752688172043	0.830190299122522	1	0
dose-response relationship drug	drugs investigational/administration & dosage	2.16207951542202e-09	1.64352498622519e-08	0.021505376344086	0.830190299122522	1	0
dose-response relationship drug	feces	7.7715611723761e-16	1.66608300189816e-14	0.021505376344086	0.830190299122522	1	0
dose-response relationship drug	neoplasms/diagnosis	2.16207951542202e-09	1.64352498622519e-08	0.021505376344086	0.830190299122522	1	0
dose-response relationship drug	pneumonia/chemically induced	0.0019308727447	0.0040050466235307	0.0638148667601683	0.830190299122522	1	0
dose-response relationship drug	steroids/therapeutic use	2.0925394750293e-10	2.18172968216169e-09	0.0427769985974754	0.830190299122522	1	0
drug resistance/immunology	glucocorticoids/pharmacology	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
drug resistance/immunology	immunosuppressive agents/pharmacology	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
drug resistance/immunology	infliximab/adverse effects	1.69483587066921e-05	6.44172677537221e-05	0.043010752688172	0.830190299122522	1	0
drug resistance/immunology	intestinal mucosa/diagnostic imaging	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
drug resistance/immunology	melanoma/drug therapy	0.0001660054582111	0.0004664777824253	0.053763440860215	0.830190299122522	1	0
drug resistance/immunology	mucositis/chemically induced	1.69131375571396e-11	1.90948322242736e-10	0.010752688172043	0.830190299122522	1	0
drug resistance/immunology	skin neoplasms/drug therapy	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
drug synergism	drug-related side effects and adverse reactions/prevention & control	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	growth inhibitors/therapeutic use	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	lymphocytes tumor-infiltrating/immunology	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	MTOR	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	myeloid-derived suppressor cells/metabolism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	PARP1	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	phosphatidylinositol 3-kinases/metabolism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	phthalazines/administration & dosage	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	piperazines/administration & dosage	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	sirolimus/therapeutic use	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug synergism	TIPARP	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
drug-related side effects and adverse reactions	infliximab/administration & dosage	4.16946477344027e-11	4.59846172700811e-10	0.021505376344086	0.830190299122522	1	0
drug-related side effects and adverse reactions	infliximab/adverse effects	0.0001746066731989	0.0004899257830345	0.0846189808321645	0.830190299122522	1	0
drug-related side effects and adverse reactions	melanoma/complications	0.000124270133592	0.0003619960532727	0.0638148667601683	0.830190299122522	1	0
drug-related side effects and adverse reactions	melanoma/drug therapy	0.0010372325214909	0.0023588076889209	0.105189340813464	0.830190299122522	1	0
drug-related side effects and adverse reactions	TNF	0.000124270133592	0.0003619960532727	0.0638148667601683	0.830190299122522	1	0
drug-related side effects and adverse reactions	urothelium/drug effects	4.16946477344027e-11	4.59846172700811e-10	0.021505376344086	0.830190299122522	1	0
drug-related side effects and adverse reactions/diagnosis	ipilimumab/adverse effects	2.16563430855965e-05	8.14996106653217e-05	0.0967741935483871	0.830190299122522	1	0
drug-related side effects and adverse reactions/diagnosis	nivolumab/adverse effects	0.0003058560984983	0.0007520276236272	0.129032258064516	0.830190299122522	1	0
drug-related side effects and adverse reactions/prevention & control	growth inhibitors/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
drug-related side effects and adverse reactions/prevention & control	immune checkpoint inhibitors/therapeutic use	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
drug-related side effects and adverse reactions/prevention & control	lymphocytes tumor-infiltrating/immunology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
drug-related side effects and adverse reactions/prevention & control	MTOR	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
drug-related side effects and adverse reactions/prevention & control	phosphatidylinositol 3-kinases/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
drug-related side effects and adverse reactions/prevention & control	sirolimus/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
drugs investigational/administration & dosage	immune checkpoint inhibitors/administration & dosage	0.0017670866860923	0.0037694605453253	0.043010752688172	0.830190299122522	1	0
drugs investigational/administration & dosage	neoplasms/diagnosis	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
drugs investigational/administration & dosage	pneumonia/chemically induced	9.10500023044714e-05	0.0002777578837603	0.032258064516129	0.830190299122522	1	0
dysbiosis/etiology	host microbial interactions/drug effects	0	0	0.010752688172043	0.830190299122522	1	0
dysbiosis/etiology	metabolome/drug effects	0	0	0.010752688172043	0.830190299122522	1	0
dysbiosis/etiology	neoplasms/complications	5.79199854744417e-09	4.18603531383465e-08	0.032258064516129	0.830190299122522	1	0
encephalitis/diagnostic imaging	hepatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	myocarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
encephalitis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
encephalitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
endometrial neoplasms/drug therapy	neoplasm recurrence local/drug therapy	0	0	0.010752688172043	0.830190299122522	1	0
enterocolitis/chemically induced	gastritis/complications	9.62073753996151e-11	1.01979817923592e-09	0.021505376344086	0.830190299122522	1	0
enterocolitis/chemically induced	glucocorticoids/therapeutic use	9.62073753996151e-11	1.01979817923592e-09	0.021505376344086	0.830190299122522	1	0
escherichia coli infections/drug therapy	neoplasms/drug therapy	0.0012043173595439	0.0026891839170452	0.129032258064516	0.830190299122522	1	0
escherichia coli infections/drug therapy	virus diseases/etiology	0	0	0.010752688172043	0.830190299122522	1	0
esophagitis	immune checkpoint inhibitors	0.0003476938855124	0.0008472540658465	0.32258064516129	0.830190299122522	1	0
esophagitis	ulcer/chemically induced	0	0	0.010752688172043	0.830190299122522	1	0
exanthema/chemically induced	fatigue/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
exanthema/chemically induced	hepatitis autoimmune/etiology	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
exanthema/chemically induced	hypophysitis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
exanthema/chemically induced	ipilimumab/therapeutic use	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
exanthema/chemically induced	myasthenia gravis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
exanthema/chemically induced	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
exanthema/chemically induced	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
exanthema/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
exanthema/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
fatigue/chemically induced	hepatitis autoimmune/etiology	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
fatigue/chemically induced	hypophysitis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
fatigue/chemically induced	ipilimumab/therapeutic use	0.0036027646835737	0.0067591691408641	0.032258064516129	0.830190299122522	1	0
fatigue/chemically induced	myasthenia gravis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
fatigue/chemically induced	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
fatigue/chemically induced	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
fatigue/chemically induced	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
fatigue/chemically induced	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
feces	steroids/therapeutic use	0	0	0.021505376344086	0.830190299122522	1	0
feces/chemistry	leukocyte l1 antigen complex/analysis	0	0	0.010752688172043	0.830190299122522	1	0
feces/chemistry	neoplasms/drug therapy	0.0004436759846442	0.0010715617451913	0.129032258064516	0.830190299122522	1	0
