kw1	kw2	iteration	R1C1	pg	inv_edge_weight	edge_weight	crit_p
ctla-4 antigen/antagonists & inhibitors	CTLA4	0	3	0.0025224336864024	0.347909608055624	0.0016953593391181	0.0050448673728049
ctla-4 antigen/antagonists & inhibitors	immunologic memory/drug effects	0	1	0.0012578068210133	0.830190299122522	0.032258064516129	0.0027490210933488
ctla-4 antigen/antagonists & inhibitors	interferon-gamma/metabolism	0	1	0.0012578068210133	0.830190299122522	0.032258064516129	0.0027490210933488
ctla-4 antigen/antagonists & inhibitors	lymphocytes/drug effects	0	1	0.000426487876034	0.830190299122522	0.032258064516129	0.0010339756892922
ctla-4 antigen/antagonists & inhibitors	neutrophils/drug effects	0	1	0.000426487876034	0.830190299122522	0.032258064516129	0.0010339756892922
ctla-4 antigen/antagonists & inhibitors	programmed cell death 1 receptor/antagonists & inhibitors	0	3	0.0004806528722617	0.347909608055624	0.0004315460135936	0.0011594003543304
ctla-4 antigen/antagonists & inhibitors	vitamin d/administration & dosage	0	1	0.000426487876034	0.830190299122522	0.032258064516129	0.0010339756892922
lymphocytes/drug effects	neutrophils/drug effects	0	1	9.98337412738692e-10	0.830190299122522	0.010752688172043	7.74320237197327e-09
lymphocytes/drug effects	vitamin d/administration & dosage	0	1	9.98337412738692e-10	0.830190299122522	0.010752688172043	7.74320237197327e-09
neutrophils/drug effects	vitamin d/administration & dosage	0	1	9.98337412738692e-10	0.830190299122522	0.010752688172043	7.74320237197327e-09
colitis ulcerative/chemically induced	hashimoto disease/chemically induced	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
colitis ulcerative/chemically induced	nivolumab/adverse effects	0	1	0.0036027646835737	0.830190299122522	0.129032258064516	0.0067591691408641
colitis ulcerative/chemically induced	paclitaxel/therapeutic use	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
colitis ulcerative/chemically induced	squamous cell carcinoma of head and neck/drug therapy	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
colitis ulcerative/chemically induced	tongue neoplasms/drug therapy	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
hashimoto disease/chemically induced	nivolumab/adverse effects	0	1	0.0036027646835737	0.830190299122522	0.129032258064516	0.0067591691408641
hashimoto disease/chemically induced	paclitaxel/therapeutic use	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
hashimoto disease/chemically induced	squamous cell carcinoma of head and neck/drug therapy	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
hashimoto disease/chemically induced	tongue neoplasms/drug therapy	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
immune checkpoint inhibitors/adverse effects	colitis/chemically induced	0	41	6.64030541791538e-05	1e-15	0.28552761772611	0.0002413276711882
immune checkpoint inhibitors/adverse effects	nivolumab/adverse effects	0	9	0.0016934163344379	0.0008903144156418	0.149573662209081	0.0036716345069405
immune checkpoint inhibitors/adverse effects	mycophenolic acid	1	1	0.0052037117615472	0.8192464059779487	0.5638297872340425	0.0091356041252636
immune checkpoint inhibitors/adverse effects	gastritis/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.5638297872340425	0.0091356041252636
immune checkpoint inhibitors/adverse effects	anti-bacterial agents	1	1	0.0052037117615472	0.8192464059779487	0.5638297872340425	0.0091356041252636
immune checkpoint inhibitors/adverse effects	adrenal cortex hormones/pharmacology	1	1	0.0052037117615472	0.8192464059779487	0.5638297872340425	0.0091356041252636
paclitaxel/therapeutic use	nivolumab/adverse effects	0	1	0.0036027646835737	0.830190299122522	0.129032258064516	0.0067591691408641
paclitaxel/therapeutic use	squamous cell carcinoma of head and neck/drug therapy	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
paclitaxel/therapeutic use	tongue neoplasms/drug therapy	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
programmed cell death 1 receptor/antagonists & inhibitors	colitis/epidemiology	0	1	0.0026251685810957	0.830190299122522	0.086021505376344	0.0052393531932329
squamous cell carcinoma of head and neck/drug therapy	nivolumab/adverse effects	0	1	0.0036027646835737	0.830190299122522	0.129032258064516	0.0067591691408641
squamous cell carcinoma of head and neck/drug therapy	tongue neoplasms/drug therapy	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
tongue neoplasms/drug therapy	nivolumab/adverse effects	0	1	0.0036027646835737	0.830190299122522	0.129032258064516	0.0067591691408641
vitamin d	melanoma/drug therapy	0	1	1.5989729540422102e-09	0.830190299122522	0.053763440860215	1.23515805518726e-08
APC	ARG1	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	azoxymethane/adverse effects	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	b7-h1 antigen/genetics	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	colonic neoplasms/drug therapy	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	colorectal neoplasms/drug therapy	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	dextran sulfate/adverse effects	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	gene expression regulation neoplastic	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	ht29 cells	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	interleukin-17/genetics	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	lymphocytes tumor-infiltrating/metabolism	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	micrornas/genetics	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	MIR15B	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	myeloid-derived suppressor cells/metabolism	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	NRF1	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	PARP1	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	phthalazines/administration & dosage	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	piperazines/administration & dosage	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	t-lymphocytes cytotoxic/immunology	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
APC	TIPARP	0	1	0.0028052417422615	0.830190299122522	0.021505376344086	0.005535058163635
APC	tumor microenvironment/drug effects	0	1	0.0052154676801927	0.830190299122522	0.021505376344086	0.0095868134237069
ARG1	azoxymethane/adverse effects	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
ARG1	colonic neoplasms/drug therapy	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	dextran sulfate/adverse effects	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
ARG1	myeloid-derived suppressor cells/metabolism	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	PARP1	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	phthalazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	piperazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
ARG1	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
azoxymethane/adverse effects	colonic neoplasms/drug therapy	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	dextran sulfate/adverse effects	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
azoxymethane/adverse effects	myeloid-derived suppressor cells/metabolism	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	PARP1	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	phthalazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	piperazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
azoxymethane/adverse effects	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
b7-h1 antigen/genetics	colorectal neoplasms/drug therapy	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	gene expression regulation neoplastic	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	ht29 cells	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
b7-h1 antigen/genetics	interleukin-17/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	lymphocytes tumor-infiltrating/metabolism	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	micrornas/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	MIR15B	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colonic neoplasms/drug therapy	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
colonic neoplasms/drug therapy	dextran sulfate/adverse effects	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
colonic neoplasms/drug therapy	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
colonic neoplasms/drug therapy	myeloid-derived suppressor cells/metabolism	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
colonic neoplasms/drug therapy	PARP1	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
colonic neoplasms/drug therapy	phthalazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
colonic neoplasms/drug therapy	piperazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
colonic neoplasms/drug therapy	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
colonic neoplasms/drug therapy	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
colorectal neoplasms/drug therapy	gene expression regulation neoplastic	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	ht29 cells	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
colorectal neoplasms/drug therapy	interleukin-17/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	lymphocytes tumor-infiltrating/metabolism	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	micrornas/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	MIR15B	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
dextran sulfate/adverse effects	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
dextran sulfate/adverse effects	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
dextran sulfate/adverse effects	myeloid-derived suppressor cells/metabolism	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
dextran sulfate/adverse effects	PARP1	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
dextran sulfate/adverse effects	phthalazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
dextran sulfate/adverse effects	piperazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
dextran sulfate/adverse effects	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
dextran sulfate/adverse effects	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
gene expression regulation neoplastic	ht29 cells	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
gene expression regulation neoplastic	interleukin-17/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	lymphocytes tumor-infiltrating/metabolism	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	micrornas/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	MIR15B	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
ht29 cells	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
ht29 cells	interleukin-17/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
ht29 cells	lymphocytes tumor-infiltrating/metabolism	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
ht29 cells	micrornas/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
ht29 cells	MIR15B	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
ht29 cells	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
ht29 cells	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
ht29 cells	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
interleukin-17/genetics	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
interleukin-17/genetics	lymphocytes tumor-infiltrating/metabolism	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
interleukin-17/genetics	micrornas/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
interleukin-17/genetics	MIR15B	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
interleukin-17/genetics	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
interleukin-17/genetics	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
interleukin-17/genetics	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
lymphocytes tumor-infiltrating/metabolism	micrornas/genetics	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	MIR15B	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
micrornas/genetics	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
micrornas/genetics	MIR15B	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
micrornas/genetics	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
micrornas/genetics	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
micrornas/genetics	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
MIR15B	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
MIR15B	NRF1	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
MIR15B	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
MIR15B	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
myeloid-derived suppressor cells/metabolism	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
myeloid-derived suppressor cells/metabolism	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
myeloid-derived suppressor cells/metabolism	PARP1	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
myeloid-derived suppressor cells/metabolism	phthalazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
myeloid-derived suppressor cells/metabolism	piperazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
myeloid-derived suppressor cells/metabolism	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
myeloid-derived suppressor cells/metabolism	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
NRF1	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
NRF1	t-lymphocytes cytotoxic/immunology	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
NRF1	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
PARP1	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
PARP1	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
PARP1	phthalazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
PARP1	piperazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
PARP1	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
PARP1	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
phthalazines/administration & dosage	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
phthalazines/administration & dosage	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
phthalazines/administration & dosage	piperazines/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
phthalazines/administration & dosage	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
phthalazines/administration & dosage	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
piperazines/administration & dosage	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
piperazines/administration & dosage	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
piperazines/administration & dosage	poly(adp-ribose) polymerase inhibitors/administration & dosage	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
piperazines/administration & dosage	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
poly(adp-ribose) polymerase inhibitors/administration & dosage	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
poly(adp-ribose) polymerase inhibitors/administration & dosage	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
poly(adp-ribose) polymerase inhibitors/administration & dosage	TIPARP	0	1	8.68426534594846e-06	0.830190299122522	0.010752688172043	3.54050817950207e-05
t-lymphocytes cytotoxic/immunology	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
t-lymphocytes cytotoxic/immunology	tumor microenvironment/drug effects	0	1	9.37505645396408e-05	0.830190299122522	0.010752688172043	0.0002777578837603
TIPARP	cell line tumor	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
TIPARP	drug synergism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
tumor microenvironment/drug effects	IL17A	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
cell line tumor	cd8-positive t-lymphocytes/immunology	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
cell line tumor	cytotoxicity immunologic	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
cell line tumor	drug synergism	0	2	2.30042179798495e-05	0.584635003932401	0.0002337540906965	8.62319212289841e-05
cell line tumor	drug-related side effects and adverse reactions/prevention & control	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
cell line tumor	growth inhibitors/therapeutic use	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
cell line tumor	lymphocytes tumor-infiltrating/immunology	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
cell line tumor	MTOR	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
cell line tumor	phosphatidylinositol 3-kinases/metabolism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
cell line tumor	sirolimus/therapeutic use	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	cd8-positive t-lymphocytes/immunology	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	cytotoxicity immunologic	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	drug-related side effects and adverse reactions/prevention & control	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	growth inhibitors/therapeutic use	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	lymphocytes tumor-infiltrating/immunology	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	MTOR	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	phosphatidylinositol 3-kinases/metabolism	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
drug synergism	sirolimus/therapeutic use	0	1	0.0019794334203299	0.830190299122522	0.021505376344086	0.0040050466235307
arthritis/chemically induced	CHI3L1	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
arthritis/chemically induced	CXCL8	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
arthritis/chemically induced	glucocorticoids	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
arthritis/chemically induced	IL17A	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
arthritis/chemically induced	IL6	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
CHI3L1	CXCL8	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
CHI3L1	glucocorticoids	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
CHI3L1	IL17A	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
CHI3L1	IL6	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
CXCL8	glucocorticoids	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
CXCL8	IL17A	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
CXCL8	IL6	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
glucocorticoids	IL17A	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
glucocorticoids	IL6	0	1	1.3102028466272e-05	0.830190299122522	0.021505376344086	5.06045957766131e-05
IL6	BTLA	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	CD28	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	CSF2	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	gastrointestinal neoplasms/drug therapy	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	HAVCR2	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	IL15	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
IL6	IL17C	0	1	0.0017899010765538	0.830190299122522	0.021505376344086	0.0037694605453253
